,"2017","2017","2017","2016","2016","2016","2015","2015","2015","2014","2014","2014","2013","2013","2013","2012","2012","2012","2011","2011","2011","2010","2010","2010","2009","2009","2009","2008","2008","2008","2007","2007","2007","2006","2006","2006","2005","2005","2005","2004","2004","2004","2003","2003","2003","2002","2002","2002","2001","2001","2001","2000","2000","2000"
,"Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths"
,"Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases","Diarrhoeal diseases"
"Country","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years"
"Croatia","0","1","1","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","2","2","0","1","1","0","0","0","0","0","0","0","1","1","0","1","1","0","2","2","0","1","1"
"Cuba","0","7","7","0","6","6","0","7","7","0","10","10","0","10","10","0","10","10","0","8","8","0","12","12","0","11","11","0","16","16","0","13","13","0","16","16","0","22","22","0","13","13","0","17","17","0","13","13","0","19","19","0","18","18"
"Cyprus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Czechia","0","2","2","0","2","2","0","4","4","0","0","0","0","3","3","0","5","5","0","3","3","0","1","1","0","6","6","0","4","4","0","5","5","0","0","0","0","0","0","0","4","4","0","2","2","0","1","1","0","0","0","0","1","1"
"Democratic People's Republic of Korea","6","397","402","6","431","437","6","462","469","7","508","515","8","550","558","9","595","604","10","646","656","11","713","724","13","776","789","14","836","849","14","882","896","15","919","933","16","978","994","18","1094","1112","22","1311","1333","29","1686","1715","40","2217","2256","54","2850","2904"
"Democratic Republic of the Congo","418","25119","25537","417","26603","27020","433","27775","28207","449","28800","29249","470","29231","29701","485","29340","29825","495","29084","29579","501","28243","28744","511","26471","26982","534","23600","24134","566","21891","22458","600","21690","22290","634","21704","22338","669","23838","24508","702","25654","26356","732","28203","28934","755","30549","31304","772","33399","34171"
"Denmark","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","1","1","0","1","1","0","2","2","0","3","3","0","1","1","0","1","1","0","0","0","0","2","2","0","0","0","0","1","1","0","4","4","0","0","0"
"Djibouti","5","91","96","5","98","103","6","104","110","6","127","133","7","139","145","7","133","140","7","143","150","8","153","161","8","164","172","9","173","182","10","180","190","11","188","199","12","199","211","13","211","224","15","225","240","15","239","254","16","255","271","17","269","286"
"Dominica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dominican Republic","16","230","245","16","240","257","17","251","268","18","267","285","19","281","299","19","325","344","20","344","363","20","358","378","21","370","391","21","383","404","22","398","420","22","418","440","22","441","463","22","466","489","24","493","516","25","524","549","27","560","587","28","604","632"
"Ecuador","0","75","75","0","77","77","0","86","86","0","69","69","0","83","83","0","85","85","0","89","89","0","91","91","0","92","92","0","92","92","0","96","96","0","109","109","0","128","128","0","151","151","0","176","176","0","218","218","0","243","243","0","275","275"
"Egypt","0","2967","2967","0","3091","3091","0","3228","3228","0","3335","3335","0","3761","3761","0","3812","3812","0","3808","3808","0","3824","3824","0","3842","3842","0","3941","3941","0","4091","4091","0","4310","4310","0","4560","4560","0","4871","4871","0","5207","5207","0","5550","5550","0","5926","5926","0","6517","6517"
